,Coshocton,Coshocton,Coshocton,Coshocton,Coshocton,Coshocton,Coshocton,Crooksville,Crooksville,Crooksville,Crooksville,Crooksville,Crooksville,Crooksville,East Muskingum,East Muskingum,East Muskingum,East Muskingum,East Muskingum,East Muskingum,East Muskingum,Franklin,Franklin,Franklin,Franklin,Franklin,Franklin,Franklin,Logan_Hocking,Logan_Hocking,Logan_Hocking,Logan_Hocking,Logan_Hocking,Logan_Hocking,Logan_Hocking,Maysville,Maysville,Maysville,Maysville,Maysville,Maysville,Maysville,Morgan,Morgan,Morgan,Morgan,Morgan,Morgan,Morgan,New Lexington City SD,New Lexington City SD,New Lexington City SD,New Lexington City SD,New Lexington City SD,New Lexington City SD,New Lexington City SD,Northern Local SD,Northern Local SD,Northern Local SD,Northern Local SD,Northern Local SD,Northern Local SD,Northern Local SD,Ridgewood,Ridgewood,Ridgewood,Ridgewood,Ridgewood,Ridgewood,Ridgewood,Riverview,Riverview,Riverview,Riverview,Riverview,Riverview,Riverview,TriValley,TriValley,TriValley,TriValley,TriValley,TriValley,TriValley,West Muskingum,West Muskingum,West Muskingum,West Muskingum,West Muskingum,West Muskingum,West Muskingum,Zanesville,Zanesville,Zanesville,Zanesville,Zanesville,Zanesville,Zanesville
,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013,2007,2008,2009,2010,2011,2012,2013
sixth_science_pl_Passed,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
sixth_science_missing,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_read_pl_99,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_read_pl_Accelerated,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_read_pl_Advanced,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_read_pl_Basic,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_read_pl_Limited,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_read_pl_Proficient,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_read_missing,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_math_pl_99,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_math_pl_Accelerated,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_math_pl_Advanced,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_math_pl_Basic,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_math_pl_Limited,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_math_pl_Proficient,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_math_missing,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_write_pl_99,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_write_pl_Accelerated,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_write_pl_Advanced,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
seventh_write_pl_Basic,0.7134146341463414,0.005649717514124294,0.06918238993710692,0.022222222222222223,0.009433962264150943,0.06944444444444445,0.013513513513513514,,,,0.25,0.010416666666666666,0.01680672268907563,0.01,,,,0.0,0.017341040462427744,0.017341040462427744,0.016666666666666666,0.014150943396226415,0.005494505494505495,0.0111731843575419,0.005747126436781609,0.01694915254237288,0.005434782608695652,0.2774566473988439,,,,,,0.02356902356902357,0.006060606060606061,0.0111731843575419,0.016574585635359115,0.005813953488372093,0.009389671361502348,0.012738853503184714,0.010471204188481676,0.14871794871794872,,,,,,0.25,0.025906735751295335,,,,0.0,0.0,0.031055900621118012,0.056451612903225805,,,,,,0.005154639175257732,0.00558659217877095,0.4,0.008695652173913044,0.04504504504504504,0.02727272727272727,0.052083333333333336,0.021052631578947368,0.02459016393442623,0.053763440860215055,0.025,0.021621621621621623,0.02631578947368421,0.03225806451612903,0.02247191011235955,0.06111111111111111,0.014545454545454545,0.0149812734082397,0.01556420233463035,0.007518796992481203,0.02531645569620253,0.008368200836820083,0.1918819188191882,0.013986013986013986,0.028169014084507043,0.0,0.022727272727272728,0.025210084033613446,0.0,0.13846153846153847,,,0.0,0.0,0.07142857142857142,0.010416666666666666,0.016877637130801686
