,2007,2008,2009,2010,2011,2012,2013
disadvantagement_economic_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_none_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_none_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
disadvantagement_none_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
gifted_N_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
gifted_N_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
gifted_N_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
gifted_Y_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
gifted_Y_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
gifted_Y_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
limited_english_M_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
limited_english_M_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
limited_english_M_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
limited_english_N_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
limited_english_N_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
limited_english_N_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
limited_english_Y_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
limited_english_Y_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
limited_english_Y_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
section_504_plan_N_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
section_504_plan_N_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
section_504_plan_N_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
section_504_plan_Y_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
section_504_plan_Y_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
section_504_plan_Y_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_0_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_0_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_0_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_100_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_100_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_100_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_50_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_50_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_50_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_89_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_89_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
special_ed_89_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group__grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group__grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group__grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_academic_intracurr_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_academic_intracurr_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_academic_intracurr_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_academic_inv_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_academic_inv_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_academic_inv_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_atheletics_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_atheletics_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_atheletics_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_extracurr_program_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_extracurr_program_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_extracurr_program_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_other_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_other_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_other_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_placement_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_placement_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_placement_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_post_secondary_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_post_secondary_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_post_secondary_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_school_program_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_school_program_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_school_program_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_spec_instruc_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_spec_instruc_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_spec_instruc_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_titlei_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_titlei_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_titlei_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_vocational_grade_7,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_vocational_grade_8,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
inv_group_vocational_grade_9,0.3083038869257951,0.1635322976287817,0.11206896551724138,0.10304054054054054,0.1987720644666155,0.47228284591881275,0.5525682182985554
gpa_9,0.12367491166077739,0.09157808667211774,0.11206896551724138,0.11486486486486487,0.13123561013046814,0.4609340899170668,0.1673354735152488
school_gpa_9_rank,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_gpa_9_decile,0.12367491166077739,0.09239574816026165,0.11206896551724138,0.11570945945945946,0.13200306983883345,0.46137058053251856,0.1689406099518459
mark_numeric_grade_7_Art,1.0,0.9950940310711366,0.4879310344827586,0.3454391891891892,0.5203376822716808,0.7647315582714972,0.7712680577849117
mark_numeric_grade_7_English,1.0,0.9950940310711366,0.2525862068965517,0.23479729729729729,0.40828856485034537,0.6477520733304234,0.6460674157303371
mark_numeric_grade_7_Health,1.0,0.9950940310711366,0.531896551724138,0.643581081081081,0.6999232540291634,0.8616324749017896,0.8936597110754414
mark_numeric_grade_7_History,1.0,0.9950940310711366,0.23706896551724138,0.23310810810810811,0.4059861857252494,0.6464426014840681,0.6304173354735152
mark_numeric_grade_7_Math,1.0,0.9950940310711366,0.23879310344827587,0.23226351351351351,0.4044512663085188,0.6451331296377127,0.622792937399679
mark_numeric_grade_7_Other,1.0,0.9950940310711366,0.4051724137931034,0.29307432432432434,0.42900997697620874,0.7005674378000873,0.6484751203852327
mark_numeric_grade_7_Science,1.0,0.9950940310711366,0.23793103448275862,0.23141891891891891,0.40214888718342284,0.6451331296377127,0.6247993579454254
mark_numeric_grade_9_English,0.20848056537102475,0.10384300899427637,0.1206896551724138,0.14695945945945946,0.17881811204911743,0.4853775643823658,0.49558587479935795
mark_numeric_grade_9_Health,0.5945229681978799,0.5699100572363042,0.5405172413793103,0.5650337837837838,0.7682271680736761,0.8223483195111305,0.8270465489566613
mark_numeric_grade_9_History,0.42402826855123676,0.29762878168438267,0.3267241379310345,0.34459459459459457,0.3668457405986186,0.5844609340899171,0.5613964686998395
mark_numeric_grade_9_Math,0.21113074204946997,0.14799672935404742,0.1646551724137931,0.16300675675675674,0.16193399846508058,0.47490178961152335,0.4823434991974318
mark_numeric_grade_9_Other,0.24911660777385158,0.1357318070318888,0.15775862068965518,0.14949324324324326,0.1780506523407521,0.48843299869052814,0.5060192616372392
mark_numeric_grade_9_Science,0.2058303886925795,0.11120196238757155,0.14310344827586208,0.13091216216216217,0.15502686108979277,0.4797031863814928,0.5184590690208668
mark_numeric_grade_7_Computers_and_Programming,1.0,1.0,0.7370689655172413,0.566722972972973,0.6323867996930161,0.8577040593627236,0.8563402889245586
mark_numeric_grade_8_Art,1.0,0.669664758789861,0.45689655172413796,0.543918918918919,0.6285495011511896,0.7210824967263204,0.7323434991974318
mark_numeric_grade_8_English,1.0,0.23058053965658218,0.14310344827586208,0.19256756756756757,0.340752110514198,0.5347010039284156,0.5044141252006421
mark_numeric_grade_8_Health,1.0,0.7048242027800491,0.4844827586206897,0.4856418918918919,0.5786646201074443,0.6800523788738542,0.7018459069020867
mark_numeric_grade_8_History,1.0,0.21504497138184792,0.13793103448275862,0.1883445945945946,0.33461243284727554,0.5207333042339589,0.492776886035313
mark_numeric_grade_8_Math,1.0,0.22567457072771874,0.1543103448275862,0.20861486486486486,0.33844973138910206,0.5290266259275426,0.492776886035313
mark_numeric_grade_8_Other,1.0,0.410466067048242,0.22586206896551725,0.3640202702702703,0.5149654643131235,0.6006110868616324,0.6095505617977528
mark_numeric_grade_8_Science,1.0,0.21586263286999183,0.14224137931034483,0.1891891891891892,0.33844973138910206,0.5216062854648625,0.49558587479935795
mark_numeric_grade_9_Business_and_Life,0.9611307420494699,0.9313164349959117,0.946551724137931,0.7694256756756757,0.8035303146584805,0.8681798341335661,0.9028892455858748
mark_numeric_grade_8_Business_and_Life,1.0,0.7105478331970564,0.7120689655172414,0.7356418918918919,0.8211818879508825,0.9995635093845482,0.9518459069020867
mark_numeric_grade_8_Computers_and_Programming,1.0,0.5658217497955846,0.6879310344827586,0.674831081081081,0.829623944742901,0.8869489305979922,0.8788121990369181
mark_numeric_grade_9_Art,0.8524734982332155,0.7571545380212592,0.7775862068965518,0.7930743243243243,0.7413660782808903,0.8559580969009166,0.8563402889245586
mark_numeric_grade_9_Computers_and_Programming,0.9478798586572438,0.9591169255928046,0.9362068965517242,0.9611486486486487,0.9547198772064467,0.9681361850720209,0.9771268057784912
mark_numeric_grade_7_Business_and_Life,1.0,1.0,0.9129310344827586,0.924831081081081,0.9363008442056792,0.9847228284591881,1.0
mark_letter_grade_7_Art,1.0,0.9950940310711366,0.4879310344827586,0.3454391891891892,0.5203376822716808,0.7647315582714972,0.7712680577849117
mark_letter_grade_7_English,1.0,0.9950940310711366,0.2525862068965517,0.23479729729729729,0.40828856485034537,0.6477520733304234,0.6460674157303371
mark_letter_grade_7_Health,1.0,0.9950940310711366,0.531896551724138,0.643581081081081,0.6999232540291634,0.8616324749017896,0.8936597110754414
mark_letter_grade_7_History,1.0,0.9950940310711366,0.23706896551724138,0.23310810810810811,0.4059861857252494,0.6464426014840681,0.6304173354735152
mark_letter_grade_7_Math,1.0,0.9950940310711366,0.23879310344827587,0.23226351351351351,0.4044512663085188,0.6451331296377127,0.622792937399679
mark_letter_grade_7_Other,1.0,0.9950940310711366,0.4051724137931034,0.29307432432432434,0.42900997697620874,0.7005674378000873,0.6484751203852327
mark_letter_grade_7_Science,1.0,0.9950940310711366,0.23793103448275862,0.23141891891891891,0.40214888718342284,0.6451331296377127,0.6247993579454254
mark_letter_grade_9_English,0.20848056537102475,0.10384300899427637,0.1206896551724138,0.14780405405405406,0.17958557175748274,0.4853775643823658,0.49558587479935795
mark_letter_grade_9_Health,0.5945229681978799,0.5699100572363042,0.5405172413793103,0.5650337837837838,0.7682271680736761,0.8223483195111305,0.8270465489566613
mark_letter_grade_9_History,0.42402826855123676,0.29762878168438267,0.3267241379310345,0.34459459459459457,0.3668457405986186,0.5844609340899171,0.5613964686998395
mark_letter_grade_9_Math,0.21113074204946997,0.14799672935404742,0.1646551724137931,0.16300675675675674,0.16193399846508058,0.47490178961152335,0.4823434991974318
mark_letter_grade_9_Other,0.25,0.1373671300081766,0.15775862068965518,0.15033783783783783,0.17958557175748274,0.4888694893059799,0.5064205457463884
mark_letter_grade_9_Science,0.2058303886925795,0.11120196238757155,0.14310344827586208,0.13091216216216217,0.1557943207981581,0.48013967699694454,0.5184590690208668
mark_letter_grade_7_Computers_and_Programming,1.0,1.0,0.7370689655172413,0.566722972972973,0.6323867996930161,0.8577040593627236,0.8563402889245586
mark_letter_grade_8_Art,1.0,0.669664758789861,0.45689655172413796,0.543918918918919,0.6285495011511896,0.7210824967263204,0.7323434991974318
mark_letter_grade_8_English,1.0,0.23058053965658218,0.14310344827586208,0.19256756756756757,0.340752110514198,0.5347010039284156,0.5044141252006421
mark_letter_grade_8_Health,1.0,0.7048242027800491,0.4844827586206897,0.4856418918918919,0.5786646201074443,0.6800523788738542,0.7018459069020867
mark_letter_grade_8_History,1.0,0.21504497138184792,0.13793103448275862,0.1883445945945946,0.33461243284727554,0.5207333042339589,0.492776886035313
mark_letter_grade_8_Math,1.0,0.22567457072771874,0.1543103448275862,0.20861486486486486,0.33844973138910206,0.5290266259275426,0.492776886035313
mark_letter_grade_8_Other,1.0,0.410466067048242,0.22586206896551725,0.3640202702702703,0.5149654643131235,0.6006110868616324,0.6095505617977528
mark_letter_grade_8_Science,1.0,0.21586263286999183,0.14224137931034483,0.1891891891891892,0.33844973138910206,0.5216062854648625,0.49558587479935795
mark_letter_grade_9_Business_and_Life,0.9611307420494699,0.9313164349959117,0.946551724137931,0.7694256756756757,0.8035303146584805,0.8681798341335661,0.9028892455858748
mark_letter_grade_8_Business_and_Life,1.0,0.7105478331970564,0.7120689655172414,0.7356418918918919,0.8211818879508825,0.9995635093845482,0.9518459069020867
mark_letter_grade_8_Computers_and_Programming,1.0,0.5658217497955846,0.6879310344827586,0.674831081081081,0.829623944742901,0.8869489305979922,0.8788121990369181
mark_letter_grade_9_Art,0.8524734982332155,0.7571545380212592,0.7775862068965518,0.7930743243243243,0.7413660782808903,0.8559580969009166,0.8563402889245586
mark_letter_grade_9_Computers_and_Programming,0.9478798586572438,0.9591169255928046,0.9362068965517242,0.9611486486486487,0.9547198772064467,0.9681361850720209,0.9771268057784912
mark_letter_grade_7_Business_and_Life,1.0,1.0,0.9129310344827586,0.924831081081081,0.9363008442056792,0.9847228284591881,1.0
repeat_grade_count,0.9920494699646644,0.9869174161896974,0.9879310344827587,0.9856418918918919,0.9838833461243285,0.9877782627673505,0.9975922953451043
district_WEST_MUSKINGUM_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_WEST_MUSKINGUM_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_WEST_MUSKINGUM_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_WEST_MUSKINGUM_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_TRIVALLEY_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_TRIVALLEY_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_TRIVALLEY_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_TRIVALLEY_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_RIDGEWOOD_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_RIDGEWOOD_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_RIDGEWOOD_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_RIDGEWOOD_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_RIVERVIEW_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_RIVERVIEW_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_RIVERVIEW_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_RIVERVIEW_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_FRANKLIN_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_MAYSVILLE_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_FRANKLIN_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_MAYSVILLE_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_MAYSVILLE_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_MAYSVILLE_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_FRANKLIN_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_FRANKLIN_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_ZANESVILLE_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_ZANESVILLE_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_ZANESVILLE_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_ZANESVILLE_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_COSHOCTON_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_CROOKSVILLE_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_CROOKSVILLE_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_NEW_LEXINGTON_CITY_SD_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_LOGAN_HOCKING_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_LOGAN_HOCKING_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_LOGAN_HOCKING_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_LOGAN_HOCKING_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_EAST_MUSKINGUM_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_EAST_MUSKINGUM_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_EAST_MUSKINGUM_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_EAST_MUSKINGUM_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_MORGAN_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_MORGAN_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_MORGAN_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_MORGAN_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_NEW_LEXINGTON_CITY_SD_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_NEW_LEXINGTON_CITY_SD_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_NEW_LEXINGTON_CITY_SD_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_NORTHERN_LOCAL_SD_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_NORTHERN_LOCAL_SD_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_NORTHERN_LOCAL_SD_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_NORTHERN_LOCAL_SD_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_COSHOCTON_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_COSHOCTON_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_COSHOCTON_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_CROOKSVILLE_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district_CROOKSVILLE_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_WMMS_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_WEST_MUSKINGUM_MIDDLE_SCHOOL_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_WEST_MUSKINGUM_MIDDLE_SCHOOL_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_WEST_MUSKINGUM_HIGH_SCHOOL_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_TVEJ_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_TVMS_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_TVMS_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_TRI_VALLEY_HIGH_SCHOOL_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RIJH_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RIJH_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RIDGEWOOD_HIGH_SCHOOL_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RIDGEWOOD_HIGH_SCHOOL_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RCON_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RVJH_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RVJH_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RIVER_VIEW_HIGH_SCHOOL_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_FPJH_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_MAMS_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_FPJH_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_MAMS_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_MAYSVILLE_MIDDLE_SCHOOL_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_MAYSVILLE_HIGH_SCHOOL_grade_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_WMMS_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RWAR_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RIVER_VIEW_JUNIOR_HIGH_SCHOOL_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RIVER_VIEW_JUNIOR_HIGH_SCHOOL_grade_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_TVEA_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RIDGEWOOD_MIDDLE_SCHOOL_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_RIDGEWOOD_MIDDLE_SCHOOL_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_TVEN_grade_6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
school_TRI_VALLEY_MIDDLE_SCHOOL_grade_7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
